n,run,epsilon
4096,58,
4096,59,
4096,60,
4096,61,
4096,62,
4096,63,
4096,64,
4096,65,
4096,66,
4096,67,
4096,68,
4096,69,
4096,70,
4096,71,
4096,72,
4096,73,
4096,74,
4096,75,
4096,76,
4096,77,
4096,78,
4096,79,
4096,80,
4096,81,
4096,82,
4096,83,
4096,84,
4096,85,
4096,86,
4096,87,
4096,88,
4096,89,
4096,90,
4096,91,
4096,92,
4096,93,
4096,94,
4096,95,
4096,96,
4096,97,
4096,98,
4096,99,
4096,100,
8192,1,
8192,2,
8192,3,
8192,4,
8192,5,
8192,6,
8192,7,
8192,8,
8192,9,
8192,10,
8192,11,
8192,12,
8192,13,
8192,14,
8192,15,
8192,16,
8192,17,
8192,18,
8192,19,
8192,20,
8192,21,
8192,22,
8192,23,
8192,24,
8192,25,
8192,26,
8192,27,
8192,28,
8192,29,
8192,30,
8192,31,
8192,32,
8192,33,
8192,34,
8192,35,
8192,36,
8192,37,
8192,38,
8192,39,
8192,40,
8192,41,
8192,42,
8192,43,
8192,44,
8192,45,
8192,46,
8192,47,
8192,48,
8192,49,
8192,50,
8192,51,
8192,52,
8192,53,
8192,54,
8192,55,
8192,56,
8192,57,
8192,58,
8192,59,
8192,60,
8192,61,
8192,62,
8192,63,
8192,64,
8192,65,
8192,66,
8192,67,
8192,68,
8192,69,
8192,70,
8192,71,
8192,72,
8192,73,
8192,74,
8192,75,
8192,76,
8192,77,
8192,78,
8192,79,
8192,80,
8192,81,
8192,82,
8192,83,
8192,84,
8192,85,
8192,86,
8192,87,
8192,88,
8192,89,
8192,90,
8192,91,
8192,92,
8192,93,
8192,94,
8192,95,
8192,96,
8192,97,
8192,98,
8192,99,
8192,100,
16384,1,
16384,2,
16384,3,
16384,4,
16384,5,
16384,6,
16384,7,
16384,8,
16384,9,
16384,10,
16384,11,
16384,12,
16384,13,
16384,14,
16384,15,
16384,16,
16384,17,
16384,18,
16384,19,
16384,20,
16384,21,
16384,22,
16384,23,
16384,24,
16384,25,
16384,26,
16384,27,
16384,28,
16384,29,
16384,30,
16384,31,
16384,32,
16384,33,
16384,34,
16384,35,
16384,36,
16384,37,
16384,38,
16384,39,
16384,40,
16384,41,
16384,42,
16384,43,
16384,44,
16384,45,
16384,46,
16384,47,
16384,48,
16384,49,
16384,50,
16384,51,
16384,52,
16384,53,
16384,54,
16384,55,
16384,56,
16384,57,
16384,58,
16384,59,
16384,60,
16384,61,
16384,62,
16384,63,
16384,64,
16384,65,
16384,66,
16384,67,
16384,68,
16384,69,
16384,70,
16384,71,
16384,72,
16384,73,
16384,74,
16384,75,
16384,76,
16384,77,
16384,78,
16384,79,
16384,80,
16384,81,
16384,82,
16384,83,
16384,84,
16384,85,
16384,86,
16384,87,
16384,88,
16384,89,
16384,90,
16384,91,
16384,92,
16384,93,
16384,94,
16384,95,
16384,96,
16384,97,
16384,98,
16384,99,
16384,100,
32768,1,
32768,2,
32768,3,
32768,4,
32768,5,
32768,6,
32768,7,
32768,8,
32768,9,
32768,10,
32768,11,
32768,12,
32768,13,
32768,14,
32768,15,
32768,16,
32768,17,
32768,18,
32768,19,
32768,20,
32768,21,
32768,22,
32768,23,
32768,24,
32768,25,
32768,26,
32768,27,
32768,28,
32768,29,
32768,30,
32768,31,
32768,32,
32768,33,
32768,34,
32768,35,
32768,36,
32768,37,
32768,38,
32768,39,
32768,40,
32768,41,
32768,42,
32768,43,
32768,44,
32768,45,
32768,46,
32768,47,
32768,48,
32768,49,
32768,50,
32768,51,
32768,52,
32768,53,
32768,54,
32768,55,
32768,56,
32768,57,
32768,58,
32768,59,
32768,60,
32768,61,
32768,62,
32768,63,
32768,64,
32768,65,
32768,66,
32768,67,
32768,68,
32768,69,
32768,70,
32768,71,
32768,72,
32768,73,
32768,74,
32768,75,
32768,76,
32768,77,
32768,78,
32768,79,
32768,80,
32768,81,
32768,82,
32768,83,
32768,84,
32768,85,
32768,86,
32768,87,
32768,88,
32768,89,
32768,90,
32768,91,
32768,92,
32768,93,
32768,94,
32768,95,
32768,96,
32768,97,
32768,98,
32768,99,
32768,100,
65536,1,0.3161169625005244
65536,2,
65536,3,0.30655613379767055
65536,4,0.3166639589951659
65536,5,0.30729820989480094
65536,6,0.3061157869553334
65536,7,0.3045332798364224
65536,8,0.3006486012758228
65536,9,0.3060103075110627
65536,10,0.3043666316596642
65536,11,0.3076141235542117
65536,12,0.3115021385419212
65536,13,
65536,14,
65536,15,0.30732765576336263
65536,16,0.31691270447715925
65536,17,0.3267627231444096
65536,18,0.3116909608370918
65536,19,0.31315406524961287
65536,20,0.3125474274316823
65536,21,0.3066095616868359
65536,22,0.30829158624602276
65536,23,0.31413549356781323
65536,24,0.3098246121823571
65536,25,0.30609303197628973
65536,26,
65536,27,
65536,28,0.3091140215480866
65536,29,0.2871221401783786
65536,30,0.3168143413026219
65536,31,
65536,32,0.3226173417045068
65536,33,0.3193082807655957
65536,34,0.31809358736541826
65536,35,0.3138261449854444
65536,36,0.3116077943682972
65536,37,0.31325319733414486
65536,38,0.3150073023518461
65536,39,0.30840335836604715
65536,40,0.31121407043369587
65536,41,0.31050551118559255
65536,42,0.32074380517925594
65536,43,0.30398755799230215
65536,44,0.31222286217936823
65536,45,
65536,46,0.3201892107304049
65536,47,
65536,48,0.29926755060983196
65536,49,0.3032739400451809
65536,50,
65536,51,0.30033503961802266
65536,52,0.2994486572345999
65536,53,0.3135472528252788
65536,54,0.3114127204145113
65536,55,0.3115978198291837
65536,56,0.3088073361952829
65536,57,0.32404729135895494
65536,58,0.3216685764391033
65536,59,0.3110769464064373
65536,60,0.3140906842299677
65536,61,0.3053102916386602
65536,62,0.30907489237237484
65536,63,0.3096193291352443
65536,64,0.30291514523459334
65536,65,0.324256838962164
65536,66,0.30281423053085016
65536,67,0.31233843806978234
65536,68,0.3053603512108026
65536,69,0.308068460163593
65536,70,0.31755468244533475
65536,71,0.3113904884486084
65536,72,
65536,73,0.3053653324371321
65536,74,0.2994646056611822
65536,75,0.3260505924130174
65536,76,0.3120943219222246
65536,77,0.3041278909536254
65536,78,0.3084082031520029
65536,79,0.30717362754568545
65536,80,0.3143895073444044
65536,81,0.32505720098264346
65536,82,0.31503480297055186
65536,83,0.31008938487944177
65536,84,0.301694476770651
65536,85,0.3091860002858881
65536,86,0.3183136856855123
65536,87,0.302967841384217
65536,88,0.31692466995063157
65536,89,0.30834010778696974
65536,90,0.30307618443425005
65536,91,0.31571617277294495
65536,92,0.31899393130660425
65536,93,0.2959962820917295
65536,94,0.3135444288789389
65536,95,
65536,96,0.3081174554319168
65536,97,0.30787779123547154
65536,98,0.3206312213774345
65536,99,0.31152432522352663
65536,100,0.3118649824346847
131072,1,0.21797500087387633
131072,2,0.22134761445528517
131072,3,0.22405110422760963
131072,4,0.22181125754352315
131072,5,0.2311301590445708
131072,6,0.22518609280346757
131072,7,0.21525238975994967
131072,8,0.22443579383192752
131072,9,0.22107403065219602
131072,10,0.21924626818999157
131072,11,0.2285109407502433
131072,12,0.21438592385861394
131072,13,0.2274226206980168
131072,14,0.22478409543486266
131072,15,0.21906621041327018
131072,16,0.21934195371153176
131072,17,0.22207301083706754
131072,18,0.22322832965731287
131072,19,0.22728678425307663
131072,20,0.2244465393214179
131072,21,0.22812505251064744
131072,22,0.2196268067268374
131072,23,0.22036872310766928
131072,24,0.20755555232789732
131072,25,0.22409529591506003
131072,26,0.22801251001687317
131072,27,0.228031818408806
131072,28,0.21876480412933197
131072,29,0.22264479505716683
131072,30,0.2289769488961955
131072,31,0.2272091861030885
131072,32,0.22213616428248414
131072,33,0.22381929629324346
131072,34,0.22531378960906281
131072,35,0.2167031450061298
131072,36,0.2203997920372312
131072,37,0.2210382227237396
131072,38,0.22364231933902556
131072,39,0.21681965520287427
131072,40,0.2229805022394436
131072,41,0.2270278684689883
131072,42,0.22270590749083702
131072,43,0.2214610067252709
131072,44,0.2231971661497255
131072,45,0.22290858512371164
131072,46,0.21970202525537047
131072,47,0.22425278056222162
131072,48,0.22117541934015905
131072,49,0.22212968312500853
131072,50,0.22511363547607646
131072,51,0.22149461612912794
131072,52,0.22198296057354053
131072,53,0.2224193637880366
131072,54,0.227149801447212
131072,55,0.22610786686991466
131072,56,0.22483957287113218
131072,57,0.22815733696464646
131072,58,0.2217578425217343
131072,59,0.22220257510065772
131072,60,0.2201249838377176
131072,61,0.22586476317182572
131072,62,0.2217286579918297
131072,63,0.22174783265845574
131072,64,0.22576871585573827
131072,65,0.21745722895419783
131072,66,0.2219211158784231
131072,67,0.22912086574644047
131072,68,0.22199714821459854
131072,69,0.2248706300223414
131072,70,0.2223030036897
131072,71,0.22649468519982854
131072,72,0.21980984365591846
131072,73,0.21927647195109082
131072,74,0.22653927927931805
131072,75,0.2230291873585249
131072,76,0.2126371721681332
131072,77,0.22602101223808188
131072,78,0.22247406214660556
131072,79,0.2158839978233705
131072,80,0.2199285860747055
131072,81,0.22114279854932706
131072,82,0.21533756136622897
131072,83,0.2145740725320801
131072,84,0.2235493802062551
131072,85,0.22126952559105498
131072,86,0.22149219238258405
131072,87,0.22255245542347046
131072,88,0.22192112940112102
131072,89,0.22958544014255713
131072,90,0.22317408429867616
131072,91,0.2260402729984199
131072,92,0.22582737234630934
131072,93,0.2217907984894055
131072,94,0.22356601790963807
131072,95,0.22278178516653815
131072,96,0.22486292499264476
131072,97,0.23018420572930248
131072,98,0.2254324299459561
131072,99,0.21574132059459622
131072,100,0.2196171680357532
262144,1,0.1820478414593961
262144,2,0.17890281367694497
262144,3,0.1869091445377847
262144,4,0.18026869912019244
262144,5,0.18515842368894148
262144,6,0.18515892990619853
262144,7,0.18396233022450628
262144,8,0.18129024169918684
262144,9,0.18166346239200565
262144,10,0.1844518032947603
262144,11,0.18088773127927876
262144,12,0.18138060839759593
262144,13,0.1803918577591602
262144,14,0.18232430823827944
262144,15,0.18276694112042743
262144,16,0.18708728603587946
262144,17,0.1836402248692251
262144,18,0.1831977900787029
262144,19,0.18001056431829157
262144,20,0.18717030828405357
262144,21,0.17950473860545438
262144,22,0.18775593619871409
262144,23,0.18402270853392072
262144,24,0.18295613726196766
262144,25,0.1788836253882943
262144,26,0.18127765292187625
262144,27,0.1845354253236759
262144,28,0.18131560207120423
262144,29,0.17880582880334658
262144,30,0.18057222583227975
262144,31,0.18178642728288236
262144,32,0.18039502886092557
262144,33,0.17922109138246625
262144,34,0.18420666129469426
262144,35,0.1860132763509758
262144,36,0.17930014507283557
262144,37,0.18618012095507777
262144,38,0.17950866183256128
262144,39,0.1850432364820136
262144,40,0.18383061631639577
262144,41,0.18332600596253842
262144,42,0.18254773215865105
262144,43,0.18469263560082316
262144,44,0.18350550361865867
262144,45,0.18406521580041688
262144,46,0.1789136680881214
262144,47,0.18255560752757272
262144,48,0.18165377142836522
262144,49,0.18497611168122863
262144,50,0.18620935064288108
262144,51,0.1810373990503085
262144,52,0.18329306133409162
262144,53,0.18643514697749375
262144,54,0.17785091486621116
262144,55,0.17621405175307217
262144,56,0.1828087745104267
262144,57,0.1846918037661371
262144,58,0.17944643882985767
262144,59,0.1794616036950447
262144,60,0.18266050988136895
262144,61,0.1809057646965025
262144,62,0.18048520610824753
262144,63,0.1822270677012542
262144,64,0.18007775071838905
262144,65,0.18105036656816706
262144,66,0.18048363940401882
262144,67,0.18458465531298976
262144,68,0.18115034492824775
262144,69,0.18034188998009318
262144,70,0.18122492698793843
262144,71,0.18084597912314518
262144,72,0.18314783034895724
262144,73,0.18471306174323482
262144,74,0.18262534555507737
262144,75,0.17997941256491642
262144,76,0.18033831476324966
262144,77,0.18195374389401173
262144,78,0.1796804685250092
262144,79,0.17982820748560954
262144,80,0.18335744091096579
262144,81,0.18202698637821205
262144,82,0.17927692492484598
262144,83,0.1791234131607082
262144,84,0.17948108941464883
262144,85,0.18400518136561542
262144,86,0.18337712493749048
262144,87,0.18467045019115239
262144,88,0.18591878508534804
262144,89,0.17817932373325807
262144,90,0.1827303428085331
262144,91,0.18176614539975097
262144,92,0.18417533107406753
262144,93,0.1847993167987494
262144,94,0.1805041303435715
262144,95,0.18549967007405935
262144,96,0.18238467198396127
262144,97,0.1838335325985613
262144,98,0.1819508186046703
262144,99,0.18080915890083057
262144,100,0.18070969740392628
524288,1,0.16346718200341895
524288,2,0.16202560445035274
524288,3,0.1609581169687005
524288,4,0.15918503376769239
524288,5,0.16258481811656145
524288,6,0.16239170784886042
524288,7,0.1599704356736438
524288,8,0.16085089076150663
524288,9,0.16534801810971836
524288,10,0.1619371239011483
524288,11,0.1632721125909082
524288,12,0.16208697481168347
524288,13,0.16327040230422368
524288,14,0.16208965281820223
524288,15,0.1638408811680136
524288,16,0.16199286270994637
524288,17,0.1638355823674037
524288,18,0.16182516312273826
524288,19,0.16417378995484783
524288,20,0.16207372785182422
524288,21,0.16174872403241203
524288,22,0.16362440465384034
524288,23,0.16197071294195686
524288,24,0.16066830614776426
524288,25,0.16185244160183163
524288,26,0.1608395758690178
524288,27,0.16157377258684116
524288,28,0.16052284320807816
524288,29,0.1633869780614383
524288,30,0.1628627176649413
524288,31,0.16143519711234283
524288,32,0.16512352380846285
524288,33,0.15961961733799115
524288,34,0.16430766847770928
524288,35,0.1615938762947576
524288,36,0.15905616586891078
524288,37,0.16067578003368013
524288,38,0.16355342000957696
524288,39,0.1646745417994337
524288,40,0.16224761005725216
524288,41,0.16035492795974965
524288,42,0.1628776757139182
524288,43,0.1596009159800159
524288,44,0.16217692832672054
524288,45,0.16434995352861245
524288,46,0.16541257409415613
524288,47,0.16074694544670265
524288,48,0.1626356420497754
524288,49,0.1630544184753106
524288,50,0.15986573129756812
524288,51,0.16209997016808458
524288,52,0.16146861525585637
524288,53,0.16024833890075937
524288,54,0.16055625680555038
524288,55,0.1624303353388139
524288,56,0.16167840215026696
524288,57,0.16126182957355992
524288,58,0.16380668062204304
524288,59,0.16404225977321807
524288,60,0.16164912173499238
524288,61,0.16186834796740826
524288,62,0.16030705540972712
524288,63,0.1625731918276935
524288,64,0.16013661241392269
524288,65,0.16252531196813932
524288,66,0.15854816233469543
524288,67,0.16322886668682565
524288,68,0.1614464104752661
524288,69,0.16204770953006142
524288,70,0.16102488583515626
524288,71,0.1604139750533409
524288,72,0.163380458103483
524288,73,0.16134083777555344
524288,74,0.16157138812274657
524288,75,0.15963620030043552
524288,76,0.16148186637739093
524288,77,0.16345716032685692
524288,78,0.1607316645174213
524288,79,0.16090640618537516
524288,80,0.1598363710575783
524288,81,0.16295940751403687
524288,82,0.1606579992792976
524288,83,0.16388266299362678
524288,84,0.1623261705699401
524288,85,0.16246829751988523
524288,86,0.16215388443454584
524288,87,0.1624876716890323
524288,88,0.1636919447806137
524288,89,0.16234682376094692
524288,90,0.16316828993601087
524288,91,0.16185358103458097
