n,run,epsilon
262144,35,1.1390381651400083
262144,36,1.0956580767706783
262144,37,1.1739342952067087
262144,38,1.13568341510507
262144,39,1.116601326504183
262144,40,1.1180303745252111
262144,41,1.170932950247736
262144,42,1.0857088838322018
262144,43,1.1557707025080584
262144,44,1.1428455436449354
262144,45,1.1315564443874637
262144,46,1.1017372912112449
262144,47,1.142629174084884
262144,48,1.1180303745252111
262144,49,1.1150600278771357
262144,50,1.1507687682624714
262144,51,1.1310826736988937
262144,52,1.1326788432317159
262144,53,1.1831220088457455
262144,54,1.1809832861012373
262144,55,1.2179373446763084
262144,56,1.1866973677319
262144,57,1.155674747031326
262144,58,1.106517468175223
262144,59,1.1794643852972047
262144,60,1.1177516288788072
262144,61,1.160744069775116
262144,62,1.111536539649045
262144,63,1.1546065580226847
262144,64,1.1861992052419719
262144,65,1.1283174430820255
262144,66,1.1622489609545361
262144,67,1.1287493830883484
262144,68,1.121792134447103
262144,69,1.1718563298825675
262144,70,1.171283478965469
262144,71,1.1819229731062622
262144,72,1.1249295969854831
262144,73,1.1540420936074405
262144,74,1.1597245488615944
262144,75,1.1489884959931767
262144,76,1.2373092245935278
262144,77,1.1767396538675772
262144,78,1.1251142294136163
262144,79,1.1317452235205432
262144,80,1.1064801498687233
262144,81,1.1034784783192826
262144,82,1.0970161191352874
262144,83,1.202332114868476
262144,84,1.1913940221190757
262144,85,1.1774946790581096
262144,86,1.1506334734189883
262144,87,1.2221843413898739
262144,88,1.1706099006568147
262144,89,1.1217080034627591
262144,90,1.1516668516239994
262144,91,1.1289176381634387
262144,92,1.167730701552502
262144,93,1.144222799920162
262144,94,1.0908663165534545
262144,95,1.169381359556317
262144,96,1.1174807729724925
262144,97,1.0902018101595132
262144,98,1.1483737982271736
262144,99,1.105095293546188
262144,100,1.1603201741681992
524288,1,1.1589861393620327
524288,2,1.1265359218399278
524288,3,1.057008951217475
524288,4,1.1406706319961704
524288,5,1.078133757324569
524288,6,1.0413154569443495
524288,7,1.08710468181663
524288,8,1.0732543530780279
524288,9,1.0653403608130079
524288,10,1.0962454236578436
524288,11,1.1011217002735356
524288,12,1.088856113722745
524288,13,1.066429302004791
524288,14,1.1260112628562242
524288,15,1.145470618374456
524288,16,1.0908099083839249
524288,17,1.080579655778786
524288,18,1.095394264973909
524288,19,1.1056628466647764
524288,20,1.093793002232161
524288,21,1.1111124514323412
524288,22,1.10998527884038
524288,23,1.0796894698259647
524288,24,1.0939284393556834
524288,25,1.106650917164545
524288,26,1.0921029084825928
524288,27,1.105158956894424
524288,28,1.0774599136628829
524288,29,1.075002423028976
524288,30,1.0894949441188335
524288,31,1.0580823075825476
524288,32,1.096262111323156
524288,33,1.1059742851091787
524288,34,1.1447870203034853
524288,35,1.106670349997872
524288,36,1.1217485420361386
524288,37,1.0946737250891814
524288,38,1.0867497533582897
524288,39,1.1173653861380022
524288,40,1.0854542040905986
524288,41,1.1002135700350837
524288,42,1.1268058596401855
524288,43,1.0961643070294695
524288,44,1.0821992590267795
524288,45,1.0558576854605513
524288,46,1.1497008118867251
524288,47,1.0884121217685467
524288,48,1.0765119416674438
524288,49,1.0803215203011205
524288,50,1.1058499559683401
524288,51,1.132761948520228
524288,52,1.1509007586997428
524288,53,1.071040632732027
524288,54,1.0545954032513354
524288,55,1.0912862485760368
524288,56,1.07311843984189
524288,57,1.1016797757359715
524288,58,1.0756591638562072
524288,59,1.1400311199712263
524288,60,1.0549963530294713
524288,61,1.1040114533458802
524288,62,1.0766161151163303
524288,63,1.0867215421465881
524288,64,1.0689226079624297
524288,65,1.103396986791446
524288,66,1.1270117631898076
524288,67,1.1178436505959972
524288,68,1.1410016816283777
524288,69,1.1264145699800616
524288,70,1.1300861690478412
524288,71,1.097035001274861
524288,72,1.1526795099383855
524288,73,1.0707187657456265
524288,74,1.0647946331290605
524288,75,1.1075156255062537
524288,76,1.1170054501401256
524288,77,1.1033404298640557
524288,78,1.1219158743459936
524288,79,1.1084162887647306
524288,80,1.099371301987281
524288,81,1.082534771940577
524288,82,1.0752146904540711
524288,83,1.0776119369049628
524288,84,1.158052533817349
524288,85,1.1132824784159034
524288,86,1.1121745228704603
524288,87,1.1009735648537895
524288,88,1.1389200121562026
524288,89,1.0642108619507775
524288,90,1.085189268335969
524288,91,1.1052075310408442
524288,92,1.100996080023386
524288,93,1.114835124174997
524288,94,1.1200475693881746
524288,95,1.1510758582038505
524288,96,1.0954701022650373
524288,97,1.0787624904480786
524288,98,1.0811237666337585
524288,99,1.101890980129808
524288,100,1.1068495675345886
